tweet_id,timestamp,source,text,expanded_urls,rating_numerator,name,dog_stage,retweet_count,favorite_count,img_num,prediction,prediction_config,prediction_dog
768596291618299904,2016-08-24 23:50:10+00:00,Twitter for iPhone,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,https://twitter.com/dog_rates/status/768596291618299904/photo/1,12.0,Oakley,none,1278,5030,1,Great Pyrenees,0.729745,True
768473857036525572,2016-08-24 15:43:39+00:00,Twitter for iPhone,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7,https://twitter.com/dog_rates/status/768473857036525572/photo/1,11.0,Chevy,none,3411,13607,1,Labrador Retriever,0.73917,True
767884188863397888,2016-08-23 00:40:31+00:00,Twitter for iPhone,This is Tito. He's on the lookout. Nobody knows for what. 10/10 https://t.co/Qai481H6RA,"https://twitter.com/dog_rates/status/767884188863397888/photo/1 , https://twitter.com/dog_rates/status/767884188863397888/photo/1 , https://twitter.com/dog_rates/status/767884188863397888/photo/1 , https://twitter.com/dog_rates/status/767884188863397888/photo/1",10.0,Tito,none,1376,4733,3,Coral Reef,0.32774000000000003,False
767754930266464257,2016-08-22 16:06:54+00:00,Twitter for iPhone,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,https://twitter.com/dog_rates/status/767754930266464257/photo/1,11.0,Philbert,none,5365,15961,1,Vizsla,0.307794,True
767500508068192258,2016-08-21 23:15:55+00:00,Twitter for iPhone,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af https://t.co/Z2g2YWPzX2,https://twitter.com/dog_rates/status/767500508068192258/photo/1,12.0,Louie,none,2332,7493,1,Chow,0.483228,True
767122157629476866,2016-08-20 22:12:29+00:00,Twitter for iPhone,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 https://t.co/IEARC2sRzC,"https://twitter.com/dog_rates/status/767122157629476866/photo/1 , https://twitter.com/dog_rates/status/767122157629476866/photo/1",13.0,Rupert,none,2845,10152,2,Toy Poodle,0.873841,True
766793450729734144,2016-08-20 00:26:19+00:00,Twitter for iPhone,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,https://twitter.com/dog_rates/status/766793450729734144/photo/1,10.0,Rufus,none,1351,5057,1,Beagle,0.451697,True
766693177336135680,2016-08-19 17:47:52+00:00,Twitter for iPhone,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,https://twitter.com/dog_rates/status/766693177336135680/photo/1,11.0,Brudge,none,790,3997,1,Doberman,0.948355,True
766423258543644672,2016-08-18 23:55:18+00:00,Twitter for iPhone,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,"https://twitter.com/dog_rates/status/766423258543644672/photo/1 , https://twitter.com/dog_rates/status/766423258543644672/photo/1",9.0,Shadoe,none,1580,5986,2,Keeshond,0.995823,True
766313316352462849,2016-08-18 16:38:26+00:00,Twitter for iPhone,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately https://t.co/xuxZoObmF0,https://twitter.com/dog_rates/status/766313316352462849/photo/1,12.0,Oscar,none,1881,6780,1,Toy Poodle,0.966896,True
766069199026450432,2016-08-18 00:28:24+00:00,Twitter for iPhone,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,https://twitter.com/dog_rates/status/766069199026450432/photo/1,12.0,Juno,none,849,4216,1,Redbone,0.484855,True
766008592277377025,2016-08-17 20:27:34+00:00,Twitter for iPhone,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive https://t.co/jaivZ1dcUL,https://twitter.com/dog_rates/status/766008592277377025/photo/1,11.0,Angel,none,494,3736,1,Welsh Springer Spaniel,0.7281529999999999,True
765719909049503744,2016-08-17 01:20:27+00:00,Twitter for iPhone,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,https://twitter.com/dog_rates/status/765719909049503744/photo/1,12.0,Brat,none,2145,7216,1,Golden Retriever,0.969518,True
765669560888528897,2016-08-16 22:00:23+00:00,Twitter for iPhone,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution https://t.co/t6RvnVEdRR,"https://twitter.com/dog_rates/status/765669560888528897/photo/1 , https://twitter.com/dog_rates/status/765669560888528897/photo/1 , https://twitter.com/dog_rates/status/765669560888528897/photo/1",12.0,Tove,none,1218,5175,1,Beagle,0.993333,True
765222098633691136,2016-08-15 16:22:20+00:00,Twitter for iPhone,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,https://twitter.com/dog_rates/status/765222098633691136/photo/1,10.0,Gromit,none,3369,11600,1,Dalmatian,0.556595,True
764857477905154048,2016-08-14 16:13:27+00:00,Twitter for iPhone,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,https://twitter.com/dog_rates/status/764857477905154048/photo/1,12.0,Aubie,none,1768,6432,1,Bernese Mountain Dog,0.7920590000000001,True
764259802650378240,2016-08-13 00:38:30+00:00,Twitter for iPhone,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,"https://twitter.com/dog_rates/status/764259802650378240/photo/1 , https://twitter.com/dog_rates/status/764259802650378240/photo/1",10.0,Kota,none,1492,5994,1,German Shepherd,0.973677,True
763837565564780549,2016-08-11 20:40:41+00:00,Twitter for iPhone,This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,https://twitter.com/dog_rates/status/763837565564780549/photo/1,11.0,Alfie,none,4130,12518,1,Malamute,0.375098,True
763183847194451968,2016-08-10 01:23:03+00:00,Twitter for iPhone,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark https://t.co/EDMcwt86fU,https://twitter.com/dog_rates/status/763183847194451968/photo/1,8.0,Clark,none,1462,5362,1,Miniature Poodle,0.354674,True
763103485927849985,2016-08-09 20:03:43+00:00,Twitter for iPhone,This is Belle. She's a Butterflop Hufflepoof. Rarer than most. Having trouble with car seat. 10/10 perturbed af https://t.co/VIXT3D26VM,"https://twitter.com/dog_rates/status/763103485927849985/photo/1 , https://twitter.com/dog_rates/status/763103485927849985/photo/1",10.0,Belle,none,2277,7331,2,Chow,0.0390848,True
762699858130116608,2016-08-08 17:19:51+00:00,Twitter for iPhone,This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3ZgivD,https://twitter.com/dog_rates/status/762699858130116608/photo/1,11.0,Leela,none,3591,12096,1,Kelpie,0.519047,True
762471784394268675,2016-08-08 02:13:34+00:00,Twitter for iPhone,Meet Glenn. Being in public scares him. Frighteningly relatable. 12/10 keep hangin in there Glenn (Imgur - Wuhahha) https://t.co/pA4MDKwRci,https://twitter.com/dog_rates/status/762471784394268675/video/1,12.0,Glenn,none,6375,11181,1,Samoyed,0.540276,True
762464539388485633,2016-08-08 01:44:46+00:00,Twitter for iPhone,This is Buddy. His father was a bear and his mother was a perfectly toasted marshmallow. 12/10 would snug so well https://t.co/zGSj1oUgxx,"https://twitter.com/dog_rates/status/762464539388485633/photo/1 , https://twitter.com/dog_rates/status/762464539388485633/photo/1 , https://twitter.com/dog_rates/status/762464539388485633/photo/1 , https://twitter.com/dog_rates/status/762464539388485633/photo/1",12.0,Buddy,none,4158,10260,4,Chow,0.999953,True
762316489655476224,2016-08-07 15:56:28+00:00,Twitter for iPhone,This is Scout. He specializes in mid-air freeze frames. 11/10 https://t.co/sAHmwRtfSq,https://twitter.com/dog_rates/status/762316489655476224/photo/1,11.0,Scout,none,1116,4783,1,African Grey,0.270468,False
761976711479193600,2016-08-06 17:26:19+00:00,Twitter for iPhone,This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af https://t.co/WTZ484EntP,"https://twitter.com/dog_rates/status/761976711479193600/photo/1 , https://twitter.com/dog_rates/status/761976711479193600/photo/1 , https://twitter.com/dog_rates/status/761976711479193600/photo/1 , https://twitter.com/dog_rates/status/761976711479193600/photo/1",12.0,Shelby,none,1995,5388,3,Labrador Retriever,0.475552,True
761599872357261312,2016-08-05 16:28:54+00:00,Twitter for iPhone,"This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl https://t.co/7HY9RvCudo",https://twitter.com/dog_rates/status/761599872357261312/photo/1,11.0,Sephie,none,1183,4110,1,Gordon Setter,0.240427,True
761334018830917632,2016-08-04 22:52:29+00:00,Twitter for iPhone,This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup https://t.co/ErPLjjJOKc,https://twitter.com/dog_rates/status/761334018830917632/photo/1,10.0,Bruce,none,1441,5174,1,Norwegian Elkhound,0.8229360000000001,True
761292947749015552,2016-08-04 20:09:17+00:00,Twitter for iPhone,Meet Bonaparte. He's pupset because it's cloudy at the beach. Can't take any pics for his Instagram. 11/10 https://t.co/0THNOfv2Jo,https://twitter.com/dog_rates/status/761292947749015552/photo/1,11.0,Bonaparte,none,1079,4468,1,Standard Poodle,0.6608930000000001,True
761227390836215808,2016-08-04 15:48:47+00:00,Twitter for iPhone,This is Albert. He just found out that bees are dying globally at an alarming rate. 10/10 heckin worried af now https://t.co/nhLX27WsDY,https://twitter.com/dog_rates/status/761227390836215808/photo/1,10.0,Albert,none,1556,5306,1,French Bulldog,0.280802,True
761004547850530816,2016-08-04 01:03:17+00:00,Twitter for iPhone,This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,https://twitter.com/dog_rates/status/761004547850530816/photo/1,11.0,Bo,none,3448,11282,1,Golden Retriever,0.735163,True
760656994973933572,2016-08-03 02:02:14+00:00,Twitter for iPhone,This is Rose. Her face is stuck like that. 11/10 would pet so heckin well https://t.co/tl3gNYdoq2,"https://twitter.com/dog_rates/status/760656994973933572/photo/1 , https://twitter.com/dog_rates/status/760656994973933572/photo/1",11.0,Rose,none,1897,6557,1,Golden Retriever,0.760546,True
760641137271070720,2016-08-03 00:59:13+00:00,Twitter for iPhone,This is Theo. He can walk on water. Still coming to terms with it. 12/10 magical af https://t.co/8Kmuj6SFbC,https://twitter.com/dog_rates/status/760641137271070720/photo/1,12.0,Theo,none,1286,4958,1,Axolotl,0.132695,False
760539183865880579,2016-08-02 18:14:06+00:00,Twitter for iPhone,This is Atlas. Swinging is his passion. 12/10 would push all day https://t.co/9k8LLjJ0uJ,"https://twitter.com/dog_rates/status/760539183865880579/photo/1 , https://twitter.com/dog_rates/status/760539183865880579/photo/1 , https://twitter.com/dog_rates/status/760539183865880579/photo/1",12.0,Atlas,none,3591,7527,1,Samoyed,0.988013,True
760290219849637889,2016-08-02 01:44:48+00:00,Twitter Web Client,This is Rocco. He's doing his best. 13/10 someone help him (IG: rocco_roni) https://t.co/qFsl1nnXMv,https://twitter.com/dog_rates/status/760290219849637889/video/1,13.0,Rocco,none,11398,26655,1,Old English Sheepdog,0.3022,True
760252756032651264,2016-08-01 23:15:56+00:00,Twitter for iPhone,This is Fido. He can tell the weather. Not good at fetch tho. Never comes when called. 4/10 would probably still pet https://t.co/4gOv2Q3iKP,https://twitter.com/dog_rates/status/760252756032651264/photo/1,4.0,Fido,none,863,3934,1,Radio Telescope,0.155279,False
760190180481531904,2016-08-01 19:07:17+00:00,Twitter for iPhone,Meet Sadie. She's addicted to balloons. It's tearing her family apart. Won't admit she has a problem. Still 10/10 https://t.co/h6s9Rch0gZ,https://twitter.com/dog_rates/status/760190180481531904/photo/1,10.0,Sadie,none,1784,5671,1,Balloon,0.917525,False
759846353224826880,2016-07-31 20:21:02+00:00,Twitter for iPhone,This is Kirby. He's a Beneblip Cumberpat. Pretty heckin rare. 11/10 would put my face against his face https://t.co/fd6uucghY6,https://twitter.com/dog_rates/status/759846353224826880/photo/1,11.0,Kirby,none,1950,6702,1,Sussex Spaniel,0.355395,True
759557299618865152,2016-07-31 01:12:26+00:00,Twitter for iPhone,This is Emma. She can't believe her last guess didn't hit. Convinced ur stacking them on top of each other. 10/10 https://t.co/JRV1dhBYwu,"https://twitter.com/dog_rates/status/759557299618865152/photo/1 , https://twitter.com/dog_rates/status/759557299618865152/photo/1 , https://twitter.com/dog_rates/status/759557299618865152/photo/1",10.0,Emma,none,1177,4666,2,Golden Retriever,0.763333,True
759447681597108224,2016-07-30 17:56:51+00:00,Twitter for iPhone,This is Oakley. He has no idea what happened here. Even offered to help clean it up. 11/10 such a heckin good boy https://t.co/vT3JM8b989,https://twitter.com/dog_rates/status/759447681597108224/photo/1,11.0,Oakley,none,2438,8443,1,Kuvasz,0.223148,True
759197388317847553,2016-07-30 01:22:17+00:00,Twitter for iPhone,This is Luna. She's just heckin precious af I have nothing else to say. 12/10 https://t.co/gQH2mmKIJW,"https://twitter.com/dog_rates/status/759197388317847553/photo/1 , https://twitter.com/dog_rates/status/759197388317847553/photo/1 , https://twitter.com/dog_rates/status/759197388317847553/photo/1",12.0,Luna,none,1929,6045,1,Kuvasz,0.5113409999999999,True
759099523532779520,2016-07-29 18:53:24+00:00,Twitter for iPhone,Meet Toby. He has a drinking problem. Inflatable marijuana plant in the back is also not a good look. 7/10 cmon Toby https://t.co/Cim4DSj6Oi,https://twitter.com/dog_rates/status/759099523532779520/photo/1,7.0,Toby,none,4131,14428,1,Shetland Sheepdog,0.12903399999999998,True
759047813560868866,2016-07-29 15:27:55+00:00,Twitter for iPhone,This is Spencer. He's part of the Queen's Guard. Takes his job very seriously. 11/10 https://t.co/8W5iSOgXfx,"https://twitter.com/dog_rates/status/759047813560868866/photo/1 , https://twitter.com/dog_rates/status/759047813560868866/photo/1",11.0,Spencer,none,1992,6447,1,Labrador Retriever,0.778546,True
758854675097526272,2016-07-29 02:40:28+00:00,Twitter for iPhone,"This is Lilli Bee &amp; Honey Bear. Unfortunately, they were both born with no eyes. So heckin sad. Both 11/10 https://t.co/4UrfOZhztW","https://twitter.com/dog_rates/status/758854675097526272/photo/1 , https://twitter.com/dog_rates/status/758854675097526272/photo/1 , https://twitter.com/dog_rates/status/758854675097526272/photo/1 , https://twitter.com/dog_rates/status/758854675097526272/photo/1",11.0,Lilli,none,888,3532,4,Old English Sheepdog,0.0237914,True
758740312047005698,2016-07-28 19:06:01+00:00,Twitter for iPhone,Meet Boston. He's worried because his tongue won't fit all the way in his mouth. 12/10 it'll be ok deep breaths pup https://t.co/rfWQ4T9iQj,https://twitter.com/dog_rates/status/758740312047005698/photo/1,12.0,Boston,none,1604,5704,1,Chesapeake Bay Retriever,0.848514,True
758474966123810816,2016-07-28 01:31:38+00:00,Twitter for iPhone,This is Brandonald. He accidentally opened the front facing camera. Playing it off rather heckin well. 11/10 https://t.co/uPUAotqQtM,https://twitter.com/dog_rates/status/758474966123810816/photo/1,11.0,Brandonald,none,990,3781,1,Pembroke,0.546145,True
758405701903519748,2016-07-27 20:56:24+00:00,Twitter for iPhone,This is Odie. He falls asleep wherever he wants. Must be nice. 10/10 https://t.co/M9BXCSDVjh,"https://twitter.com/dog_rates/status/758405701903519748/photo/1 , https://twitter.com/dog_rates/status/758405701903519748/photo/1 , https://twitter.com/dog_rates/status/758405701903519748/photo/1 , https://twitter.com/dog_rates/status/758405701903519748/photo/1",10.0,Odie,none,1891,5185,4,Chesapeake Bay Retriever,0.702954,True
758355060040593408,2016-07-27 17:35:10+00:00,Twitter for iPhone,This is Corey. He's a Portobello Corgicool. Trying to convince you that he's not a hipster. 11/10 yea right Corey https://t.co/NzWUrFZydr,https://twitter.com/dog_rates/status/758355060040593408/photo/1,11.0,Corey,none,1059,3378,1,Pembroke,0.987643,True
757741869644341248,2016-07-26 00:58:34+00:00,Twitter for iPhone,This is Leonard. He hides in bushes to escape his problems. 10/10 relatable af https://t.co/TdyGTcX0uo,"https://twitter.com/dog_rates/status/757741869644341248/photo/1 , https://twitter.com/dog_rates/status/757741869644341248/photo/1",10.0,Leonard,none,3220,6847,1,Old English Sheepdog,0.128899,True
757725642876129280,2016-07-25 23:54:05+00:00,Twitter for iPhone,This is Beckham. He fell asleep at the wheel. Very churlish. Looks to have a backpup driver tho. That's good. 11/10 https://t.co/rptsOm73Wr,"https://twitter.com/dog_rates/status/757725642876129280/photo/1 , https://twitter.com/dog_rates/status/757725642876129280/photo/1",11.0,Beckham,none,1197,4520,2,Labrador Retriever,0.128128,True
757611664640446465,2016-07-25 16:21:11+00:00,Twitter for iPhone,This is Cooper. He tries to come across as feisty but it never works for very long. 12/10 https://t.co/AVks8DjHwB,"https://twitter.com/dog_rates/status/757611664640446465/photo/1 , https://twitter.com/dog_rates/status/757611664640446465/photo/1 , https://twitter.com/dog_rates/status/757611664640446465/photo/1",12.0,Cooper,none,1095,4542,1,Bluetick,0.829259,True
757354760399941633,2016-07-24 23:20:20+00:00,Twitter for iPhone,"This is Devón (pronounced ""Eric""). He forgot how to eat the apple halfway through. Wtf Devón get it together. 8/10 https://t.co/7waRPODGyO","https://twitter.com/dog_rates/status/757354760399941633/photo/1 , https://twitter.com/dog_rates/status/757354760399941633/photo/1",8.0,Devón,none,1405,4488,1,Italian Greyhound,0.914667,True
756998049151549440,2016-07-23 23:42:53+00:00,Twitter for iPhone,This is Oliver. He's an English Creamschnitzel. The rarest of schnitzels. 11/10 would pet quite firmly https://t.co/qbO5X6dYuj,"https://twitter.com/dog_rates/status/756998049151549440/photo/1 , https://twitter.com/dog_rates/status/756998049151549440/photo/1 , https://twitter.com/dog_rates/status/756998049151549440/photo/1 , https://twitter.com/dog_rates/status/756998049151549440/photo/1",11.0,Oliver,none,1969,6236,4,Golden Retriever,0.678555,True
756651752796094464,2016-07-23 00:46:50+00:00,Twitter for iPhone,This is Gert. He just wants you to be happy. 11/10 would pat on the head so damn well https://t.co/l0Iwj6rLFW,https://twitter.com/dog_rates/status/756651752796094464/photo/1,11.0,Gert,none,1285,5014,1,Pembroke,0.294808,True
755110668769038337,2016-07-18 18:43:07+00:00,Twitter for iPhone,This is Watson. He trust falls on command. 13/10 it's elementary... (IG: wat.ki) https://t.co/goX3jewkYN,https://twitter.com/dog_rates/status/755110668769038337/video/1,13.0,Watson,none,10986,21039,1,Labrador Retriever,0.708974,True
754856583969079297,2016-07-18 01:53:28+00:00,Twitter for iPhone,This is Winnie. She's not a fan of the fast moving air. 11/10 objects in mirror may be more fluffy than they appear https://t.co/FyHrk20gUR,"https://twitter.com/dog_rates/status/754856583969079297/photo/1 , https://twitter.com/dog_rates/status/754856583969079297/photo/1 , https://twitter.com/dog_rates/status/754856583969079297/photo/1",11.0,Winnie,none,2487,6856,2,Golden Retriever,0.8723850000000001,True
754747087846248448,2016-07-17 18:38:22+00:00,Twitter for iPhone,This is Keith. He's pursuing a more 2D lifestyle. Idiosyncratic af. 12/10 follow your dreams Keith https://t.co/G9ufksBMlU,https://twitter.com/dog_rates/status/754747087846248448/photo/1,12.0,Keith,none,514,2570,1,Rotisserie,0.4714930000000001,False
754482103782404096,2016-07-17 01:05:25+00:00,Twitter for iPhone,This is Milo. He's currently plotting his revenge. 10/10 https://t.co/ca0q9HM8II,https://twitter.com/dog_rates/status/754482103782404096/video/1,10.0,Milo,none,1935,5247,1,Tub,0.596796,False
754449512966619136,2016-07-16 22:55:55+00:00,Twitter for iPhone,This is Dex. He can see into your past and future. Mesmerizing af 11/10 https://t.co/0dYI0Cpdge,https://twitter.com/dog_rates/status/754449512966619136/photo/1,11.0,Dex,none,727,3715,1,Beagle,0.858513,True
753398408988139520,2016-07-14 01:19:12+00:00,Twitter for iPhone,This is Scout. Her batteries are low. 12/10 precious af https://t.co/ov05LIoQJX,https://twitter.com/dog_rates/status/753398408988139520/video/1,12.0,Scout,none,1880,5710,1,Whippet,0.163794,True
753375668877008896,2016-07-13 23:48:51+00:00,Twitter for iPhone,This is Hank. He's mischievous af. Doesn't even know what he was trying to do here. 8/10 quit the shit Hank damn https://t.co/3r7wjfsXHc,https://twitter.com/dog_rates/status/753375668877008896/photo/1,8.0,Hank,none,2298,7586,1,Bluetick,0.36007100000000003,True
753294487569522689,2016-07-13 18:26:16+00:00,Twitter for iPhone,This is Ace. He's a window washer. One of the best around. 11/10 helpful af https://t.co/sTuRoYfzPv,https://twitter.com/dog_rates/status/753294487569522689/photo/1,11.0,Ace,none,1027,3345,1,Chow,0.194773,True
753026973505581056,2016-07-13 00:43:15+00:00,Twitter for iPhone,Say hello to Tayzie. She's a Barbadian Bugaboop. Seems quite social. A rare quality for a Bugaboop. 10/10 petable af https://t.co/6qF5YZx6OV,"https://twitter.com/dog_rates/status/753026973505581056/photo/1 , https://twitter.com/dog_rates/status/753026973505581056/photo/1 , https://twitter.com/dog_rates/status/753026973505581056/photo/1 , https://twitter.com/dog_rates/status/753026973505581056/photo/1",10.0,Tayzie,none,953,3893,3,Pembroke,0.868511,True
752917284578922496,2016-07-12 17:27:23+00:00,Twitter for iPhone,This is Grizzie. She's a semi-submerged Bahraini Buttersplotch. Appears alert af. Snazzy tongue. 11/10 would def pet https://t.co/WZ4zzkXXnW,https://twitter.com/dog_rates/status/752917284578922496/photo/1,11.0,Grizzie,none,1560,6891,1,German Shepherd,0.609283,True
752173152931807232,2016-07-10 16:10:29+00:00,Twitter for iPhone,This is Brody. He's a lifeguard. Always prepared for rescue. 12/10 would fake drown just to get saved by him https://t.co/olDmwNjOy1,"https://twitter.com/dog_rates/status/752173152931807232/photo/1 , https://twitter.com/dog_rates/status/752173152931807232/photo/1",12.0,Brody,none,1813,5913,1,Labrador Retriever,0.527659,True
751937170840121344,2016-07-10 00:32:46+00:00,Twitter for iPhone,This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 https://t.co/Vfc3eAFl2q,https://twitter.com/dog_rates/status/751937170840121344/photo/1,11.0,Ruby,none,1313,5149,1,Lakeland Terrier,0.4241680000000001,True
751830394383790080,2016-07-09 17:28:29+00:00,Twitter for iPhone,This is Tucker. He's very camera shy. 12/10 would give stellar belly rubs to https://t.co/BJRsxuLF1w,"https://twitter.com/dog_rates/status/751830394383790080/photo/1 , https://twitter.com/dog_rates/status/751830394383790080/photo/1 , https://twitter.com/dog_rates/status/751830394383790080/photo/1",12.0,Tucker,none,1925,5763,1,Chow,0.703569,True
751598357617971201,2016-07-09 02:06:27+00:00,Twitter for iPhone,This is Toby. A cat got his tongue. 13/10 adorable af https://t.co/fHQrBKYSLC,"https://twitter.com/dog_rates/status/751598357617971201/photo/1 , https://twitter.com/dog_rates/status/751598357617971201/photo/1 , https://twitter.com/dog_rates/status/751598357617971201/photo/1 , https://twitter.com/dog_rates/status/751598357617971201/photo/1",13.0,Toby,none,3014,7856,1,Toy Poodle,0.757756,True
751538714308972544,2016-07-08 22:09:27+00:00,Twitter for iPhone,This is Max. She has one ear that's always slightly more alert than the other. 10/10 wonky af https://t.co/5eJg69G8vY,"https://twitter.com/dog_rates/status/751538714308972544/photo/1 , https://twitter.com/dog_rates/status/751538714308972544/photo/1 , https://twitter.com/dog_rates/status/751538714308972544/photo/1",10.0,Max,none,1245,5001,2,Labrador Retriever,0.516257,True
751251247299190784,2016-07-08 03:07:09+00:00,Twitter for iPhone,This is Gilbert. He's being chased by a battalion of miniature floof cows. 10/10 we all believe in you Gilbert https://t.co/wayKZkDRTG,https://twitter.com/dog_rates/status/751251247299190784/video/1,10.0,Gilbert,none,5805,12404,1,Walker Hound,0.178852,True
750719632563142656,2016-07-06 15:54:42+00:00,Twitter for iPhone,This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t.co/WS6BoApYyL,https://twitter.com/dog_rates/status/750719632563142656/photo/1,12.0,Meyer,none,4966,13059,1,Pembroke,0.972587,True
750429297815552001,2016-07-05 20:41:01+00:00,Twitter for iPhone,This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS,"https://twitter.com/dog_rates/status/750429297815552001/photo/1 , https://twitter.com/dog_rates/status/750429297815552001/photo/1",12.0,Arnie,none,4230,13066,1,Golden Retriever,0.964929,True
750132105863102464,2016-07-05 01:00:05+00:00,Twitter for iPhone,This is Stewie. He will roundhouse kick anyone who questions his independence. 11/10 free af https://t.co/dDx2gKefYo,https://twitter.com/dog_rates/status/750132105863102464/photo/1,11.0,Stewie,none,1283,3581,1,Toy Poodle,0.4780180000000001,True
750117059602808832,2016-07-05 00:00:18+00:00,Twitter for iPhone,This is Calvin. He just loves America so much. 10/10 would roll around in flag with https://t.co/RXdzWaCQHm,"https://twitter.com/dog_rates/status/750117059602808832/photo/1 , https://twitter.com/dog_rates/status/750117059602808832/photo/1 , https://twitter.com/dog_rates/status/750117059602808832/photo/1 , https://twitter.com/dog_rates/status/750117059602808832/photo/1",10.0,Calvin,none,1293,4295,2,Shih-Tzu,0.814405,True
750101899009982464,2016-07-04 23:00:03+00:00,Twitter for iPhone,Meet Lilah. She agreed on one quick pic. Now she'd like to go mentally prepare for the onslaught of fireworks. 11/10 https://t.co/enCpXzZHkD,"https://twitter.com/dog_rates/status/750101899009982464/photo/1 , https://twitter.com/dog_rates/status/750101899009982464/photo/1",11.0,Lilah,none,830,3018,2,Golden Retriever,0.316704,True
750086836815486976,2016-07-04 22:00:12+00:00,TweetDeck,This is Spanky. He was a member of the 2002 USA Winter Olympic speed skating team. Accomplished af. 12/10 https://t.co/7tlZPrePXd,https://twitter.com/dog_rates/status/750086836815486976/photo/1,12.0,Spanky,none,525,2151,1,Pug,0.978277,True
750056684286914561,2016-07-04 20:00:23+00:00,TweetDeck,This is Jameson. He had a few too many in the name of freedom. I can't not respect that. 11/10 'Merica https://t.co/8zQvXM6pG5,https://twitter.com/dog_rates/status/750056684286914561/photo/1,11.0,Jameson,none,885,3136,1,Saluki,0.484428,True
750041628174217216,2016-07-04 19:00:33+00:00,TweetDeck,This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying https://t.co/7JeDfQvzzI,https://twitter.com/dog_rates/status/750041628174217216/photo/1,13.0,Beau,none,607,3149,1,Labrador Retriever,0.252031,True
750026558547456000,2016-07-04 18:00:41+00:00,TweetDeck,Meet Jax &amp; Jil. Jil is yelling the pledge of allegiance. If u cant take the freedom get out the kitchen Jax. 10/10s https://t.co/jrg29NDNhI,https://twitter.com/dog_rates/status/750026558547456000/photo/1,10.0,Jax,none,776,2702,1,Standard Poodle,0.258732,True
749996283729883136,2016-07-04 16:00:22+00:00,TweetDeck,This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife https://t.co/c7LNFt39eR,https://twitter.com/dog_rates/status/749996283729883136/photo/1,12.0,Bo,none,805,3040,1,Old English Sheepdog,0.515319,True
749981277374128128,2016-07-04 15:00:45+00:00,TweetDeck,This is Atticus. He's quite simply America af. 1776/10 https://t.co/GRXwMxLBkh,https://twitter.com/dog_rates/status/749981277374128128/photo/1,1776.0,Atticus,none,2431,5085,1,Bow Tie,0.533941,False
749774190421639168,2016-07-04 01:17:51+00:00,Twitter for iPhone,This is Lucy. She's a Benebop Cumberplop. 12/10 would hold against my face https://t.co/4yXa801fgl,https://twitter.com/dog_rates/status/749774190421639168/photo/1,12.0,Lucy,none,1304,4626,1,Pekinese,0.8790120000000001,True
